Easting,Northing,Elevation_DEM,Prediction_SE,longitude,latitude
277320,2111560,6.457749893240228,1.0268289888874242,72.88357929874697,19.084839843306337
277340,2111560,6.409624770875781,0.9552686081336563,72.88376928888127,19.08484202579031
277360,2111560,6.410555470332589,0.9153368648190335,72.88395927904146,19.08484420807868
277380,2111560,6.446155461750292,0.9290842458260435,72.88414926922755,19.084846390171446
277400,2111560,6.506253209772004,0.9662360878733114,72.88433925943951,19.08484857206861
277420,2111560,6.582095385555274,1.0020882139315184,72.88452924967736,19.084850753770176
277440,2111560,6.6669185948261696,1.0284714002493878,72.88471923994112,19.084852935276135
277460,2111560,6.758351982213544,1.0439225988344798,72.88490923023073,19.08485511658649
277480,2111560,6.860841734614329,1.0460251803875098,72.88509922054624,19.084857297701248
277500,2111560,6.982338230833543,1.0374311436143284,72.8852892108876,19.084859478620398
277520,2111560,7.128691534118839,1.0468943133523145,72.88547920125487,19.084861659343947
277540,2111560,7.301077499345295,1.0870649495426572,72.885669191648,19.08486383987189
277560,2111560,7.494810296524584,1.1232236105785787,72.885859182067,19.08486602020423
277580,2111560,7.7038877995315795,1.1277938741885978,72.88604917251187,19.08486820034097
277600,2111560,7.929895422184728,1.1356947933751975,72.88623916298259,19.08487038028211
277620,2111560,8.176811144690724,1.1597273335161182,72.8864291534792,19.08487256002764
277640,2111560,8.457299499630926,1.199171417439795,72.88661914400166,19.08487473957757
277660,2111560,8.782783763042957,1.2376646052594888,72.88680913454998,19.084876918931897
277680,2111560,9.155810153854567,1.2803339035327628,72.88699912512415,19.08487909809062
277700,2111560,9.568309379796283,1.3454406731569115,72.88718911572418,19.084881277053732
277720,2111560,10.008035997557732,1.4152030538897413,72.88737910635007,19.08488345582125
277740,2111560,10.460338741215997,1.4641285557057222,72.88756909700179,19.084885634393157
277760,2111560,10.907232122000849,1.47611961059838,72.88775908767937,19.084887812769463
277780,2111560,11.330092640972957,1.4673369600876132,72.88794907838279,19.084889990950163
277800,2111560,11.71369383690169,1.474125758811973,72.88813906911206,19.084892168935255
277820,2111560,12.040670314824464,1.4913641119812362,72.88832905986716,19.084894346724745
277840,2111560,12.313457689053383,1.513461919221136,72.88851905064811,19.08489652431864
277860,2111560,12.530639511287873,1.5092834406306712,72.8887090414549,19.084898701716916
277880,2111560,12.700483421195193,1.484811471280695,72.88889903228751,19.084900878919594
277900,2111560,12.829938626849932,1.4601216479101984,72.88908902314596,19.08490305592666
277920,2111560,12.926009724738828,1.4580893001482567,72.88927901403022,19.084905232738127
277940,2111560,12.993234991864453,1.4748949764841213,72.88946900494032,19.084907409353992
277960,2111560,13.036748023598502,1.4642511160735165,72.88965899587626,19.084909585774245
277980,2111560,13.060716752118564,1.3849468218871752,72.88984898683799,19.084911761998892
278000,2111560,13.065417452748338,1.273261990669872,72.89003897782557,19.08491393802794
278020,2111560,13.053273377323203,1.1681060381638066,72.89022896883894,19.084916113861375
278040,2111560,13.028982271134954,1.0966556139270098,72.89041895987815,19.084918289499207
278060,2111560,12.998316659282434,1.0683832168886436,72.89060895094316,19.084920464941433
278080,2111560,12.963756654442582,1.079552639102679,72.89079894203398,19.08492264018805
278100,2111560,12.925106342210578,1.0938434938116102,72.89098893315062,19.084924815239066
278120,2111560,12.880342792757244,1.0770840616228796,72.89117892429306,19.08492699009447
278140,2111560,12.822331201194835,1.0491308689863588,72.89136891546129,19.084929164754275
278160,2111560,12.741306277465494,1.0385803542723946,72.89155890665533,19.084931339218464
278180,2111560,12.626958182164175,1.0299085918290465,72.89174889787516,19.084933513487055
278200,2111560,12.467842117955716,1.005756695242953,72.89193888912081,19.084935687560034
278220,2111560,12.257162234479388,1.0181178072317494,72.89212888039224,19.08493786143741
278240,2111560,12.001195536007009,1.064332589798831,72.89231887168945,19.084940035119175
278260,2111560,11.727281255849318,1.0991357016075598,72.89250886301247,19.084942208605334
278280,2111560,11.476261362852489,1.173775629860852,72.89269885436126,19.08494438189589
278300,2111560,11.282695587036791,1.3613127292955338,72.89288884573584,19.084946554990832
278320,2111560,11.160536773718041,1.6337707954829126,72.8930788371362,19.084948727890172
278340,2111560,11.102233767992375,1.917395931903887,72.89326882856234,19.0849509005939
276600,2111580,13.973812197625133,1.3501977253467177,72.8767373680529,19.084941770906326
276620,2111580,13.263623899023914,1.2678267144689566,72.8769273574592,19.08494396045418
276640,2111580,12.370362356674063,1.1826036961104491,72.87711734689144,19.084946149806427
276660,2111580,11.348722981223375,1.0907700607225899,72.87730733634967,19.084948338963073
276680,2111580,10.335667431180651,0.9904297553704732,72.87749732583389,19.08495052792412
276700,2111580,9.567111883629126,0.8872664703504919,72.87768731534406,19.08495271668958
276720,2111580,9.317934661420278,0.7866098773939337,72.8778773048802,19.08495490525942
276740,2111580,9.527909986008495,0.7191936236121506,72.8780672944423,19.08495709363367
276760,2111580,9.78747910281643,0.7388193728247829,72.87825728403038,19.084959281812317
276780,2111580,9.964629707089205,0.7775770323689711,72.8784472736444,19.084961469795367
276800,2111580,10.164851522247499,0.7727731296374563,72.87863726328439,19.084963657582815
276820,2111580,10.51070927854817,0.7210228770687164,72.87882725295036,19.084965845174658
276840,2111580,10.973614984565303,0.6792110018811183,72.87901724264225,19.084968032570902
276860,2111580,11.374575961625375,0.6748189438537581,72.8792072323601,19.08497021977154
276880,2111580,11.778720003550413,0.7213633789108045,72.87939722210392,19.08497240677659
276900,2111580,12.467753685793278,0.7859849327048707,72.87958721187367,19.084974593586033
276920,2111580,13.724245539478556,0.8606054329278026,72.87977720166936,19.084976780199867
276940,2111580,15.646703568363904,0.929885863875937,72.879967191491,19.084978966618102
276960,2111580,18.073883876872614,0.9125548341590696,72.88015718133857,19.08498115284074
276980,2111580,20.443977180876892,0.8541094969241774,72.88034717121211,19.084983338867772
277000,2111580,22.057691364817284,0.8535926217690165,72.88053716111155,19.084985524699206
277020,2111580,22.136078091282236,0.8860059004243364,72.88072715103694,19.08498771033504
277040,2111580,20.353437543586256,0.844784622199503,72.88091714098826,19.084989895775266
277060,2111580,17.63547381553947,0.7934425840628283,72.8811071309655,19.084992081019895
277080,2111580,14.78104835428282,0.7753543464831313,72.88129712096868,19.08499426606891
277100,2111580,12.26499693975691,0.7794026791958093,72.88148711099778,19.084996450922333
277120,2111580,10.319079593216575,0.7911925179972286,72.8816771010528,19.08499863558015
277140,2111580,8.982536322533099,0.8135468452970304,72.88186709113374,19.085000820042364
277160,2111580,8.161439010029127,0.8423370053939457,72.88205708124059,19.085003004308977
277180,2111580,7.695367864674747,0.8463434264724061,72.88224707137337,19.085005188379988
277200,2111580,7.427592312378129,0.8201181868878882,72.88243706153204,19.08500737225539
277220,2111580,7.246666061005897,0.7980435304289031,72.88262705171664,19.085009555935194
277240,2111580,7.089733653120763,0.8054039912763622,72.88281704192714,19.085011739419397
277260,2111580,6.931104847213747,0.8436673663976143,72.88300703216355,19.085013922707994
277280,2111580,6.768905003814584,0.8955293330492933,72.88319702242585,19.08501610580098
277300,2111580,6.617470440071219,0.9358343102541646,72.88338701271407,19.08501828869837
277320,2111580,6.506441384793919,0.9294901774528469,72.88357700302818,19.08502047140016
277340,2111580,6.463579098404184,0.8814603313303409,72.88376699336818,19.085022653906336
277360,2111580,6.467228167994997,0.8879586262807942,72.8839569837341,19.08502483621692
277380,2111580,6.500140432425769,0.9403155020578714,72.88414697412588,19.085027018331893
277400,2111580,6.553918951980596,1.0141747993964825,72.88433696454355,19.08502920025126
277420,2111580,6.622977087322674,1.091965625632585,72.88452695498712,19.085031381975018
277440,2111580,6.704226887249772,1.1532817894072265,72.88471694545657,19.085033563503185
277460,2111580,6.797831367490613,1.180387499138476,72.8849069359519,19.08503574483574
277480,2111580,6.909066056879793,1.1580766548557861,72.88509692647312,19.085037925972692
277500,2111580,7.043438678800025,1.1035952287643327,72.88528691702022,19.085040106914036
277520,2111580,7.201642760040437,1.078668427163231,72.88547690759319,19.08504228765978
277540,2111580,7.382492623539395,1.1026690392369742,72.88566689819203,19.085044468209908
277560,2111580,7.580465331135996,1.121199246893825,72.88585688881673,19.085046648564447
277580,2111580,7.789467420994327,1.0934651081250366,72.88604687946732,19.085048828723366
277600,2111580,8.01270357286688,1.0768412802720722,72.88623687014376,19.08505100868669
277620,2111580,8.254349290381546,1.090562011140602,72.88642686084607,19.085053188454403
277640,2111580,8.530482835183209,1.1252917679228058,72.88661685157426,19.08505536802651
277660,2111580,8.858043526454637,1.152656336461125,72.88680684232828,19.085057547403014
277680,2111580,9.240397973742025,1.1905719419211427,72.88699683310817,19.08505972658391
277700,2111580,9.66426224255743,1.275763819372042,72.88718682391391,19.085061905569205
277720,2111580,10.115965761192319,1.3677271232467039,72.88737681474551,19.08506408435889
277740,2111580,10.580241201916566,1.4271069293446,72.88756680560296,19.08506626295297
277760,2111580,11.039287766188792,1.4438917814441667,72.88775679648623,19.08506844135144
277780,2111580,11.47625850234074,1.4408606446974996,72.88794678739536,19.085070619554312
277800,2111580,11.873675839309534,1.4409624431614678,72.88813677833036,19.085072797561565
277820,2111580,12.218954089260826,1.4499037445352785,72.88832676929117,19.08507497537322
277840,2111580,12.512710241565353,1.4613174489259202,72.88851676027784,19.085077152989268
277860,2111580,12.755651395564337,1.4544522704791647,72.88870675129033,19.085079330409705
277880,2111580,12.955739145159251,1.4386789216082303,72.88889674232865,19.085081507634538
277900,2111580,13.11935077539706,1.4308012475076428,72.88908673339282,19.085083684663765
277920,2111580,13.252234695200933,1.4438577602763947,72.88927672448281,19.085085861497383
277940,2111580,13.359094972089682,1.4674866599332188,72.88946671559862,19.085088038135396
277960,2111580,13.44426294216299,1.4670365247787114,72.88965670674027,19.085090214577797
277980,2111580,13.51090124194594,1.418767001531584,72.88984669790773,19.085092390824588
278000,2111580,13.560475346119313,1.3388908031086062,72.89003668910101,19.085094566875785
278020,2111580,13.594896107930017,1.25712468165894,72.8902266803201,19.085096742731363
278040,2111580,13.617116267717794,1.1960905596278428,72.89041667156502,19.085098918391335
278060,2111580,13.630044452918797,1.1638681708094414,72.89060666283574,19.085101093855698
278080,2111580,13.634692497686038,1.1534498138629465,72.89079665413227,19.085103269124453
278100,2111580,13.629685367879151,1.1448523020294203,72.89098664545463,19.085105444197602
278120,2111580,13.611203474006135,1.1236389000217308,72.89117663680278,19.085107619075142
278140,2111580,13.572407010417228,1.0974520421821692,72.89136662817673,19.085109793757074
278160,2111580,13.504345538211027,1.077809055643207,72.89155661957649,19.085111968243393
278180,2111580,13.397404446762213,1.0595546584707285,72.89174661100203,19.085114142534103
278200,2111580,13.242709579197946,1.041547280547138,72.8919366024534,19.085116316629215
278220,2111580,13.036360848546398,1.0458661574213894,72.89212659393054,19.085118490528707
278240,2111580,12.784641635607507,1.0648161032503998,72.89231658543348,19.085120664232594
278260,2111580,12.510427751351209,1.0806816115141786,72.8925065769622,19.08512283774088
278280,2111580,12.253756870704219,1.14155089358595,72.89269656851673,19.08512501105354
278300,2111580,12.051241100935684,1.3423872596663016,72.89288656009703,19.0851271841706
278320,2111580,11.925311827818144,1.63811274668892,72.8930765517031,19.085129357092047
278340,2111580,11.869444321560733,1.9289074138910542,72.89326654333496,19.085131529817893
278360,2111580,11.861757820782245,2.1796136297914175,72.8934565349926,19.085133702348124
276600,2111600,13.552957729465597,1.4419916985107666,72.87673506490263,19.085122398195455
276620,2111600,12.856681858164794,1.3651898483879183,72.876925054514615,19.085124587765584
276640,2111600,12.038188616613557,1.282753814718118,72.87711504415259,19.085126777140115
276660,2111600,11.165884497135089,1.187240421065593,72.87730503381653,19.085128966319044
276680,2111600,10.380154655130086,1.0657824577424382,72.87749502350644,19.085131155302367
276700,2111600,9.915762405992162,0.8992131183444265,72.87768501322232,19.085133344090092
276720,2111600,10.021473278865944,0.7079754052163965,72.87787500296417,19.085135532682212
276740,2111600,10.57982031083181,0.6351107251595499,72.87806499273199,19.08513772107873
276760,2111600,11.065884665548872,0.6864636778841764,72.87825498252577,19.085139909279643
276780,2111600,11.327216749552814,0.7494903428652245,72.87844497234552,19.085142097284958
276800,2111600,11.546301526928454,0.7626776511241522,72.87863496219121,19.08514428509467
276820,2111600,11.881322900661932,0.7114142774370069,72.87882495206287,19.08514647270877
276840,2111600,12.271439806478673,0.6709319151987362,72.87901494196049,19.085148660127278
276860,2111600,12.376347903425568,0.658739039354766,72.87920493188405,19.085150847350178
276880,2111600,12.3233591645173,0.7167006292762996,72.87939492183357,19.08515303437748
276900,2111600,12.559050070408947,0.7841838053576444,72.87958491180903,19.085155221209174
276920,2111600,13.405483967051328,0.8321420837455915,72.87977490181044,19.085157407845262
276940,2111600,14.947140429059665,0.877458646979729,72.87996489183779,19.085159594285745
276960,2111600,16.9844405042816,0.8632677279543963,72.88015488189107,19.085161780530633
276980,2111600,18.998852960506934,0.8227789811916111,72.88034487197031,19.08516396657991
277000,2111600,20.36298164608476,0.8333616119733537,72.88053486207548,19.085166152433594
277020,2111600,20.463685828334366,0.8754489908625143,72.88072485220657,19.085168338091663
277040,2111600,19.019833266341884,0.8481062710519006,72.8809148423636,19.08517052355413
277060,2111600,16.67819308078348,0.7926133581415457,72.88110483254655,19.085172708820995
277080,2111600,14.162967656823808,0.7674690453496185,72.88129482275544,19.08517489389225
277100,2111600,11.920950414222101,0.7709280814582194,72.88148481299025,19.08517707876791
277120,2111600,10.168966684774922,0.7865140383301592,72.88167480325097,19.08517926344795
277140,2111600,8.944240327543788,0.8130899053710432,72.88186479353763,19.0851814479324
277160,2111600,8.167724457051936,0.8449669400264409,72.8820547838502,19.08518363222124
277180,2111600,7.709968668518592,0.8486104993276299,72.88224477418869,19.08518581631448
277200,2111600,7.442949603669618,0.8148488171982752,72.88243476455308,19.085188000212103
277220,2111600,7.2680658624205075,0.7865388314525812,72.88262475494338,19.08519018391413
277240,2111600,7.122621261393172,0.7910495050374112,72.8828147453596,19.08519236742055
277260,2111600,6.976839400714186,0.81674523955989,72.8830047358017,19.085194550731366
277280,2111600,6.827071961980341,0.8371020594337555,72.88319472626975,19.085196733846573
277300,2111600,6.6879112091713395,0.8328399262077636,72.88338471676366,19.085198916766174
277320,2111600,6.585098984503936,0.7975474234169179,72.88357470728349,19.085201099490174
277340,2111600,6.538452161916164,0.804620354433802,72.88376469782919,19.08520328201856
277360,2111600,6.533523091505302,0.8939951851486543,72.88395468840082,19.085205464351347
277380,2111600,6.555736579976347,0.9871733703367175,72.88414467899833,19.08520764648853
277400,2111600,6.5989196218395305,1.09436268081166,72.88433466962171,19.085209828430102
277420,2111600,6.65894235903823,1.2040622501992104,72.884524660271,19.08521201017607
277440,2111600,6.735161229690654,1.289826869522178,72.88471465094617,19.08521419172643
277460,2111600,6.828145549067034,1.3270242193327775,72.88490464164721,19.08521637308118
277480,2111600,6.943057932438058,1.2992652510851157,72.88509463237413,19.085218554240328
277500,2111600,7.084569580821684,1.213378287602396,72.88528462312695,19.08522073520387
277520,2111600,7.248450533776965,1.150569761199418,72.88547461390563,19.0852229159718
277540,2111600,7.431792591473048,1.1310617213210954,72.88566460471019,19.085225096544125
277560,2111600,7.629997741290489,1.111311765432412,72.88585459554061,19.085227276920847
277580,2111600,7.837965741559164,1.0561578394038116,72.8860445863969,19.08522945710196
277600,2111600,8.058791752073427,1.012976672917308,72.88623457727905,19.08523163708746
277620,2111600,8.299034742764231,1.0134685591209038,72.8864245681871,19.085233816877356
277640,2111600,8.574445556506452,1.0398282876352316,72.88661455912099,19.085235996471646
277660,2111600,8.90689613518731,1.0484705426854732,72.88680455008073,19.085238175870327
277680,2111600,9.296746541297159,1.0761039858706674,72.88699454106633,19.085240355073402
277700,2111600,9.727215742167743,1.158899260831664,72.88718453207778,19.08524253408087
277720,2111600,10.183353853053847,1.2579862429153386,72.8873745231151,19.08524471289273
277740,2111600,10.650827936858779,1.3243232832780156,72.88756451417825,19.08524689150898
277760,2111600,11.114412133456286,1.3531458863858028,72.88775450526727,19.085249069929617
277780,2111600,11.55871170645231,1.35915486171414,72.88794449638212,19.085251248154652
277800,2111600,11.969551273306031,1.3603357140237657,72.8881344875228,19.08525342618407
277820,2111600,12.33793338225999,1.3662521599698576,72.88832447868934,19.085255604017892
277840,2111600,12.661512429558138,1.3733201102499542,72.88851446988173,19.085257781656097
277860,2111600,12.942001236565636,1.3742881354677698,72.88870446109993,19.085259959098693
277880,2111600,13.184276711834352,1.3740095390341123,72.88889445234398,19.085262136345683
277900,2111600,13.393734454632973,1.3838223949176274,72.88908444361385,19.085264313397058
277920,2111600,13.575207244970775,1.4086909257644502,72.88927443490955,19.08526649025283
277940,2111600,13.732842347309283,1.437708163076876,72.8894644262311,19.08526866691299
277960,2111600,13.8701044602941,1.4487367708897039,72.88965441757844,19.08527084337755
277980,2111600,13.989506138749803,1.427942020393091,72.88984440895163,19.085273019646486
278000,2111600,14.092617828169027,1.382233168785744,72.89003440035061,19.085275195719824
278020,2111600,14.180766764452834,1.3301962548809763,72.89022439177543,19.08527737159754
278040,2111600,14.255316486953834,1.2883126166399805,72.89041438322607,19.085279547279654
278060,2111600,14.317089929457335,1.2635928658474331,72.89060437470252,19.085281722766158
278080,2111600,14.36546135105719,1.2527332789412982,72.89079436620477,19.08528389805705
278100,2111600,14.397841851552082,1.2465781804558433,72.89098435773283,19.085286073152332
278120,2111600,14.409529224024565,1.2390718301506354,72.8911743492867,19.085288248052002
278140,2111600,14.393807006111578,1.2316322131054518,72.89136434086637,19.08529042275607
278160,2111600,14.342684860664049,1.225707240969668,72.89155433247186,19.08529259726452
278180,2111600,14.248221015863496,1.2164688783464934,72.89174432410313,19.085294771577356
278200,2111600,14.104483367660453,1.1999382476000016,72.8919343157602,19.085296945694587
278220,2111600,13.910702031563726,1.1778791939963267,72.89212430744305,19.085299119616202
278240,2111600,13.67509339033523,1.1497092619863438,72.8923142991517,19.085301293342216
278260,2111600,13.41810637147785,1.1294253353870833,72.89250429088617,19.085303466872606
278280,2111600,13.170519534357066,1.1813527128628438,72.89269428264639,19.08530564020739
278300,2111600,12.966048049033724,1.372478492382806,72.89288427443242,19.08530781334657
278320,2111600,12.827396608909856,1.6584044529204935,72.89307426624421,19.085309986290127
278340,2111600,12.757267216154956,1.9401228401916826,72.8932642580818,19.08531215903808
278360,2111600,12.738096795088083,2.176027018933707,72.89345424994515,19.08531433159042
276620,2111620,12.647177108204804,1.4604476021758934,72.87692275154409,19.085305215073188
276640,2111620,11.955229391140447,1.3881563641190073,72.87711274138776,19.085307404469997
276660,2111620,11.270426972484472,1.305248268512628,72.8773027312574,19.085309593671205
276680,2111620,10.716822196856162,1.1986071273183212,72.87749272115303,19.085311782676804
276700,2111620,10.499980590563517,1.033982187333378,72.87768271107461,19.085313971486798
276720,2111620,10.917178217107983,0.7638817620317319,72.87787270102218,19.08531616010119
276740,2111620,11.728845986898524,0.6220539910111658,72.8780626909957,19.08531834851998
276760,2111620,12.306609037858118,0.6343452549023044,72.8782526809952,19.085320536743165
276780,2111620,12.576330883417945,0.6710208697927934,72.87844267102066,19.085322724770744
276800,2111620,12.729695064504398,0.68653686940766,72.87863266107207,19.085324912602715
276820,2111620,12.885138547401368,0.6697614092965494,72.87882265114945,19.085327100239084
276840,2111620,12.974204361812749,0.6625099448023147,72.87901264125277,19.08532928767985
276860,2111620,12.770716860303933,0.66553151103548025,72.87920263138204,19.08533147492501
276880,2111620,12.357720539105035,0.7150877257971825,72.87939262153728,19.085333661974563
276900,2111620,12.203858623500194,0.7914144133176431,72.87958261171845,19.085335848828507
276920,2111620,12.681072311743325,0.8114668368124325,72.87977260192557,19.085338035486853
276940,2111620,13.807989586196502,0.8100856195818663,72.87996259215863,19.08534022194959
276960,2111620,15.351263609625839,0.7882116411113341,72.88015258241764,19.085342408216718
276980,2111620,16.874747839586377,0.7676135429057537,72.88034257270259,19.085344594288244
277000,2111620,17.8673490590378,0.7888483623880539,72.88053256301346,19.085346780164166
277020,2111620,17.891678338362475,0.8359946147317164,72.88072255335027,19.08534896584448
277040,2111620,16.755718702384705,0.8265542261262405,72.88091254371301,19.08535115132919
277060,2111620,14.85966849209269,0.783440090394929,72.88110253410169,19.085353336618287
277080,2111620,12.799593681911892,0.7752044255905369,72.88129252451628,19.085355521711787
277100,2111620,10.968741903919351,0.7939950139296515,72.8814825149568,19.085357706609674
277120,2111620,9.559266297533313,0.8128080724506018,72.88167250542324,19.085359891311956
277140,2111620,8.590414236109627,0.8356644837438435,72.88186249591561,19.08536207581863
277160,2111620,7.981811964405565,0.8671287616498947,72.88205248643389,19.085364260129698
277180,2111620,7.6254877342553495,0.8762947295909739,72.88224247697808,19.08536644424516
277200,2111620,7.420419386116111,0.8395742520249844,72.8824324675482,19.085368628165014
277220,2111620,7.28641316534695,0.8049463899741142,72.88262245814421,19.08537081188926
277240,2111620,7.169590345026702,0.8094675557879748,72.88281244876615,19.0853729954179
277260,2111620,7.0432225649605735,0.8255939167182584,72.88300243941399,19.085375178750933
277280,2111620,6.906893216616038,0.8179687826653638,72.88319243008772,19.085377361888355
277300,2111620,6.778097869026811,0.7881630916528912,72.88338242078736,19.085379544830175
277320,2111620,6.679957470025442,0.732436000744413,72.8835724115129,19.085381727576383
277340,2111620,6.624556621150092,0.7400012406608505,72.88376240226432,19.085383910126982
277360,2111620,6.604394270369908,0.8619970874387627,72.88395239304167,19.085386092481976
277380,2111620,6.612585443176696,0.9870967664745676,72.88414238384487,19.08538827464136
277400,2111620,6.6449360289135875,1.117756368499737,72.88433237467399,19.08539045660514
277420,2111620,6.697480481522686,1.2425897926342366,72.884522365529,19.085392638373307
277440,2111620,6.7697472786956965,1.3371579311289463,72.88471235640986,19.085394819945865
277460,2111620,6.8622668221018674,1.3770565585964747,72.88490234731664,19.085397001322818
277480,2111620,6.977881710975367,1.3538649157625293,72.88509233824927,19.085399182504162
277500,2111620,7.118520889182687,1.2781264799392522,72.8852823292078,19.085401363489893
277520,2111620,7.280981976609149,1.202060222343833,72.88547232019219,19.085403544280023
277540,2111620,7.461647315342979,1.1480499081381004,72.88566231120247,19.085405724874537
277560,2111620,7.656865374910913,1.0979842710637504,72.88585230223862,19.085407905273446
277580,2111620,7.864278094118797,1.038849854269626,72.88604229330062,19.085410085476745
277600,2111620,8.08601251817886,0.9952358675580334,72.8862322843885,19.08541226548443
277620,2111620,8.329099166319267,0.9937357929231508,72.88642227550226,19.08541444529651
277640,2111620,8.607714602382865,1.0191782257655244,72.88661226664185,19.085416624912977
277660,2111620,8.94354900663914,1.0197920098619815,72.88680225780732,19.085418804333845
277680,2111620,9.335780541190056,1.021612334364494,72.88699224899862,19.085420983559086
277700,2111620,9.766363099780095,1.0700213307162725,72.88718224021581,19.08542316258873
277720,2111620,10.220461743763536,1.1452401417161258,72.88737223145884,19.085425341422763
277740,2111620,10.685475580971685,1.2083081590540667,72.88756222272772,19.085427520061177
277760,2111620,11.149111650066612,1.2448125814002031,72.88775221402244,19.08542969850399
277780,2111620,11.599187882667247,1.2610221714659995,72.88794220534301,19.085431876751183
277800,2111620,12.024877001985901,1.2692892955826744,72.88813219668943,19.085434054802775
277820,2111620,12.418720458792134,1.277998379575664,72.88832218806166,19.08543623265875
277840,2111620,12.777496760660028,1.2881673860903384,72.88851217945977,19.085438410319117
277860,2111620,13.101497879107695,1.2987566596011562,72.8887021708837,19.085440587783875
277880,2111620,13.393369788757663,1.3132051280503978,72.88889216233346,19.08544276505302
277900,2111620,13.656713639338339,1.3372063916914734,72.88908215380906,19.085444942126554
277920,2111620,13.89511213420514,1.3711746112303882,72.88927214531047,19.085447119004478
277940,2111620,14.111731608375885,1.4061433470327793,72.88946213683774,19.085449295686786
277960,2111620,14.30913458591082,1.4283469131815927,72.88965212839081,19.085451472173492
277980,2111620,14.489131734113563,1.429529260979106,72.88984211996971,19.085453648464576
278000,2111620,14.652796342049776,1.4128961026230307,72.89003211157443,19.085455824560057
278020,2111620,14.800664260894301,1.3895732527377782,72.89022210320496,19.085458000459916
278040,2111620,14.932775171509023,1.3709841727890175,72.89041209486132,19.085460176164176
278060,2111620,15.048360471808076,1.3635150591183065,72.89060208654348,19.085462351672817
278080,2111620,15.145376286217523,1.3675027036896512,72.89079207825145,19.08546452698584
278100,2111620,15.22019514091774,1.3798375553966682,72.89098206998524,19.08546670210326
278120,2111620,15.26758812554119,1.3976781533366758,72.89117206174483,19.085468877025065
278140,2111620,15.28105913048806,1.4191961024659072,72.89136205353022,19.085471051751256
278160,2111620,15.253654007640035,1.4403254338613463,72.89155204534141,19.085473226281838
278180,2111620,15.179294951219115,1.4525911526704642,72.8917420371784,19.085475400616797
278200,2111620,15.054672124689644,1.4457199095571593,72.8919320290412,19.085477574756155
278220,2111620,14.881642007991745,1.4124499276007751,72.89212202092978,19.0854797486999
278240,2111620,14.669604372647992,1.3560301768667766,72.89231201284416,19.08548192244802
278260,2111620,14.43666593714431,1.305475385282436,72.89250200478433,19.085484096000542
278280,2111620,14.207817515148129,1.323100484094155,72.89269199675029,19.085486269357443
278300,2111620,14.009650659121478,1.4589735170559717,72.89288198874202,19.08548844251873
278320,2111620,13.86108343069628,1.6864069251615545,72.89307198075954,19.085490615484407
278340,2111620,13.767126172653958,1.9335119978381354,72.89326197280285,19.085492788254463
278360,2111620,13.717170588848528,2.158080023193238,72.89345196487194,19.085494960828914
276620,2111640,12.611456200741168,1.5329744069925586,72.87692044854755,19.08548584237699
276640,2111640,12.078355336964536,1.463794836202882,72.87711043859694,19.08548803179608
276660,2111640,11.605790115873361,1.382618701150013,72.8773004286723,19.085490221019562
276680,2111640,11.305374844770014,1.2736917779168648,72.87749041877365,19.085492410047436
276700,2111640,11.345903414300292,1.1003707375395113,72.87768040890096,19.085494598879706
276720,2111640,11.894430704455603,0.842373429120966,72.87787039905423,19.08549678751637
276740,2111640,12.719502297698739,0.6962005736921711,72.87806038923348,19.085498975957435
276760,2111640,13.311392060661923,0.6861456509205206,72.87825037943868,19.08550116420288
276780,2111640,13.536160632594706,0.6691704694881201,72.87844036966985,19.085503352252726
276800,2111640,13.563290699206481,0.6559926951109929,72.87863035992697,19.08550554010696
276820,2111640,13.477280303373774,0.6579730165273916,72.87882035021006,19.085507727765595
276840,2111640,13.237066435554643,0.6857657994955013,72.8790103405191,19.085509915228617
276860,2111640,12.735608420584848,0.714431276104897,72.8792003308541,19.085512102496036
276880,2111640,12.008415389732965,0.735638472488788,72.87939032121503,19.085514289567843
276900,2111640,11.484694516047046,0.8040425710029792,72.87958031160193,19.085516476444045
276920,2111640,11.58328638580567,0.8211607426916089,72.87977030201476,19.08551866312464
276940,2111640,12.308900428862328,0.7871693327028567,72.87996029245353,19.085520849609626
276960,2111640,13.404768320170238,0.7444883828187219,72.88015028291825,19.085523035899005
276980,2111640,14.48165457707844,0.726493502682952,72.88034027340892,19.08552522199278
277000,2111640,15.123498654824752,0.748042850867744,72.88053026392551,19.08552740789094
277020,2111640,15.018537223633784,0.7866382453257283,72.88072025446803,19.085529593593495
277040,2111640,14.089156274284466,0.7785506177692573,72.88091024503649,19.085531779100446
277060,2111640,12.630382274843601,0.749660819512041,72.88110023563088,19.085533964411788
277080,2111640,11.06518238891006,0.7702421260624583,72.8812902262512,19.085536149527513
277100,2111640,9.70888058033267,0.811660094903379,72.88148021689743,19.085538334447637
277120,2111640,8.717508516187381,0.8315625555404718,72.8816702075696,19.085540519172152
277140,2111640,8.078844183984547,0.8448241561710818,72.88186019826767,19.085542703701055
277160,2111640,7.700359711781944,0.8686308266618534,72.88205018899167,19.085544888034356
277180,2111640,7.494796125995374,0.8881834996205882,72.88224017974159,19.08554707217204
277200,2111640,7.386404508793635,0.8608518579106399,72.88243017051741,19.08554925611412
277220,2111640,7.312925893473965,0.8258176759728978,72.88262016131914,19.085551439860588
277240,2111640,7.2339831143803845,0.8317508852321879,72.88281015214679,19.085553623411446
